연도,일시,측정소,PM2.5
4,05-04 12:00,신흥동,0.08642643907018573
4,05-04 13:00,신흥동,0.08594321851174289
4,05-04 14:00,신흥동,0.08487755319374135
4,05-04 15:00,신흥동,0.0833020664465077
4,05-04 16:00,신흥동,0.08132412508825095
4,05-04 17:00,신흥동,0.07907852255383366
4,05-04 18:00,신흥동,0.07671829294494273
4,05-04 19:00,신흥동,0.07440428200896021
4,05-04 20:00,신흥동,0.07229418576708943
4,05-04 21:00,신흥동,0.07053180379111498
4,05-04 22:00,신흥동,0.06923723950022559
4,05-04 23:00,신흥동,0.06849871531147672
4,05-05 00:00,신흥동,0.0683665604278627
4,05-05 01:00,신흥동,0.06884978098630554
4,05-05 02:00,신흥동,0.06991544630430707
4,05-05 03:00,신흥동,0.07149093305154074
4,05-05 04:00,신흥동,0.07346887440979748
4,05-05 05:00,신흥동,0.07571447694421476
4,05-05 06:00,신흥동,0.07807470655310571
4,05-05 07:00,신흥동,0.08038871748908821
4,05-05 08:00,신흥동,0.08249881373095899
4,05-05 09:00,신흥동,0.08426119570693344
4,05-05 10:00,신흥동,0.08555575999782283
4,05-05 11:00,신흥동,0.0862942841865717
4,05-05 12:00,신흥동,0.08642643907018573
4,05-05 13:00,신흥동,0.08594321851174289
4,05-05 14:00,신흥동,0.08487755319374135
4,05-05 15:00,신흥동,0.0833020664465077
4,05-05 16:00,신흥동,0.08132412508825095
4,05-05 17:00,신흥동,0.07907852255383366
4,05-05 18:00,신흥동,0.07671829294494273
4,05-05 19:00,신흥동,0.07440428200896021
4,05-05 20:00,신흥동,0.07229418576708943
4,05-05 21:00,신흥동,0.07053180379111498
4,05-05 22:00,신흥동,0.06923723950022559
4,05-05 23:00,신흥동,0.06849871531147672
4,05-08 00:00,신흥동,0.05705808773050612
4,05-08 01:00,신흥동,0.05754130828894895
4,05-08 02:00,신흥동,0.05860697360695048
4,05-08 03:00,신흥동,0.06018246035418416
4,05-08 04:00,신흥동,0.0621604017124409
4,05-08 05:00,신흥동,0.06440600424685818
4,05-08 06:00,신흥동,0.06676623385574912
4,05-08 07:00,신흥동,0.06908024479173164
4,05-08 08:00,신흥동,0.0711903410336024
4,05-08 09:00,신흥동,0.07295272300957685
4,05-08 10:00,신흥동,0.07424728730046624
4,05-08 11:00,신흥동,0.07498581148921511
4,05-08 12:00,신흥동,0.07511796637282914
4,05-08 13:00,신흥동,0.07463474581438631
4,05-08 14:00,신흥동,0.07356908049638476
4,05-08 15:00,신흥동,0.07199359374915111
4,05-08 16:00,신흥동,0.07001565239089437
4,05-08 17:00,신흥동,0.06777004985647707
4,05-08 18:00,신흥동,0.06540982024758614
4,05-08 19:00,신흥동,0.06309580931160362
4,05-08 20:00,신흥동,0.06098571306973284
4,05-08 21:00,신흥동,0.059223331093758394
4,05-08 22:00,신흥동,0.057928766802869
4,05-08 23:00,신흥동,0.05719024261412013
4,05-09 00:00,신흥동,0.05705808773050612
4,05-09 01:00,신흥동,0.05754130828894895
4,05-09 02:00,신흥동,0.05860697360695048
4,05-09 03:00,신흥동,0.06018246035418416
4,05-09 04:00,신흥동,0.0621604017124409
4,05-09 05:00,신흥동,0.06440600424685818
4,05-09 06:00,신흥동,0.06676623385574912
4,05-09 07:00,신흥동,0.06908024479173164
4,05-09 08:00,신흥동,0.0711903410336024
4,05-09 09:00,신흥동,0.07295272300957685
4,05-09 10:00,신흥동,0.07424728730046624
4,05-09 11:00,신흥동,0.07498581148921511
4,05-09 12:00,신흥동,0.07511796637282914
4,05-09 13:00,신흥동,0.07463474581438631
4,05-09 14:00,신흥동,0.07356908049638476
4,05-09 15:00,신흥동,0.07199359374915111
4,05-09 16:00,신흥동,0.07001565239089437
4,05-09 17:00,신흥동,0.06777004985647707
4,05-09 18:00,신흥동,0.06540982024758614
4,05-09 19:00,신흥동,0.06309580931160362
4,05-09 20:00,신흥동,0.06098571306973284
4,05-09 21:00,신흥동,0.059223331093758394
4,05-09 22:00,신흥동,0.057928766802869
4,05-09 23:00,신흥동,0.05719024261412013
4,05-10 00:00,신흥동,0.05705808773050612
4,05-10 01:00,신흥동,0.05754130828894895
4,05-10 02:00,신흥동,0.05860697360695048
4,05-10 03:00,신흥동,0.06018246035418416
4,05-10 04:00,신흥동,0.0621604017124409
4,05-10 05:00,신흥동,0.06440600424685818
4,05-10 06:00,신흥동,0.06676623385574912
4,05-10 07:00,신흥동,0.06908024479173164
4,05-10 08:00,신흥동,0.0711903410336024
4,05-10 09:00,신흥동,0.07295272300957685
4,05-10 10:00,신흥동,0.07424728730046624
4,05-10 11:00,신흥동,0.07498581148921511
4,05-10 12:00,신흥동,0.07511796637282914
4,05-10 13:00,신흥동,0.07463474581438631
4,05-10 14:00,신흥동,0.07356908049638476
4,05-10 15:00,신흥동,0.07199359374915111
4,05-10 16:00,신흥동,0.07001565239089437
4,05-10 17:00,신흥동,0.06777004985647707
4,05-10 18:00,신흥동,0.06540982024758614
4,05-10 19:00,신흥동,0.06309580931160362
4,05-10 20:00,신흥동,0.06098571306973284
4,05-10 21:00,신흥동,0.059223331093758394
4,05-10 22:00,신흥동,0.057928766802869
4,05-10 23:00,신흥동,0.05719024261412013
4,05-13 00:00,신흥동,0.067924912513197
4,05-13 01:00,신흥동,0.06840813307163983
4,05-13 02:00,신흥동,0.06947379838964136
4,05-13 03:00,신흥동,0.07104928513687503
4,05-13 04:00,신흥동,0.07302722649513177
4,05-13 05:00,신흥동,0.07527282902954906
4,05-13 06:00,신흥동,0.07763305863844
4,05-13 07:00,신흥동,0.07994706957442252
4,05-13 08:00,신흥동,0.08205716581629328
4,05-13 09:00,신흥동,0.08381954779226773
4,05-13 10:00,신흥동,0.08511411208315713
4,05-13 11:00,신흥동,0.085852636271906
4,05-13 12:00,신흥동,0.08598479115552002
4,05-13 13:00,신흥동,0.08550157059707719
4,05-13 14:00,신흥동,0.08443590527907564
4,05-13 15:00,신흥동,0.08286041853184199
4,05-13 16:00,신흥동,0.08088247717358525
4,05-13 17:00,신흥동,0.07863687463916795
4,05-13 18:00,신흥동,0.07627664503027702
4,05-13 19:00,신흥동,0.0739626340942945
4,05-13 20:00,신흥동,0.07185253785242372
4,05-13 21:00,신흥동,0.07009015587644928
4,05-13 22:00,신흥동,0.06879559158555988
4,05-13 23:00,신흥동,0.06805706739681101
4,05-14 00:00,신흥동,0.067924912513197
4,05-14 01:00,신흥동,0.06840813307163983
4,05-14 02:00,신흥동,0.06947379838964136
4,05-14 03:00,신흥동,0.07104928513687503
4,05-14 04:00,신흥동,0.07302722649513177
4,05-14 05:00,신흥동,0.07527282902954906
4,05-14 06:00,신흥동,0.07763305863844
4,05-14 07:00,신흥동,0.07994706957442252
4,05-14 08:00,신흥동,0.08205716581629328
4,05-14 09:00,신흥동,0.08381954779226773
4,05-14 10:00,신흥동,0.08511411208315713
4,05-14 11:00,신흥동,0.085852636271906
4,05-14 12:00,신흥동,0.08598479115552002
4,05-14 13:00,신흥동,0.08550157059707719
4,05-14 14:00,신흥동,0.08443590527907564
4,05-14 15:00,신흥동,0.08286041853184199
4,05-14 16:00,신흥동,0.08088247717358525
4,05-14 17:00,신흥동,0.07863687463916795
4,05-14 18:00,신흥동,0.07627664503027702
4,05-14 19:00,신흥동,0.0739626340942945
4,05-14 20:00,신흥동,0.07185253785242372
4,05-14 21:00,신흥동,0.07009015587644928
4,05-14 22:00,신흥동,0.06879559158555988
4,05-14 23:00,신흥동,0.06805706739681101
4,05-15 00:00,신흥동,0.067924912513197
4,05-15 01:00,신흥동,0.06840813307163983
4,05-15 02:00,신흥동,0.06947379838964136
4,05-15 03:00,신흥동,0.07104928513687503
4,05-15 04:00,신흥동,0.07302722649513177
4,05-15 05:00,신흥동,0.07527282902954906
4,05-15 06:00,신흥동,0.07763305863844
4,05-15 07:00,신흥동,0.07994706957442252
4,05-15 08:00,신흥동,0.08205716581629328
4,05-15 09:00,신흥동,0.08381954779226773
4,05-15 10:00,신흥동,0.08511411208315713
4,05-15 11:00,신흥동,0.085852636271906
4,05-15 12:00,신흥동,0.08598479115552002
4,05-15 13:00,신흥동,0.08550157059707719
4,05-15 14:00,신흥동,0.08443590527907564
4,05-15 15:00,신흥동,0.08286041853184199
4,05-15 16:00,신흥동,0.08088247717358525
4,05-15 17:00,신흥동,0.07863687463916795
4,05-15 18:00,신흥동,0.07627664503027702
4,05-15 19:00,신흥동,0.0739626340942945
4,05-15 20:00,신흥동,0.07185253785242372
4,05-15 21:00,신흥동,0.07009015587644928
4,05-15 22:00,신흥동,0.06879559158555988
4,05-15 23:00,신흥동,0.06805706739681101
4,05-18 00:00,신흥동,0.06431194588334949
4,05-18 01:00,신흥동,0.06479516644179231
4,05-18 02:00,신흥동,0.06586083175979388
4,05-18 03:00,신흥동,0.06743631850702753
4,05-18 04:00,신흥동,0.06941425986528428
4,05-18 05:00,신흥동,0.07165986239970157
4,05-18 06:00,신흥동,0.0740200920085925
4,05-18 07:00,신흥동,0.07633410294457502
4,05-18 08:00,신흥동,0.07844419918644578
4,05-18 09:00,신흥동,0.08020658116242024
4,05-18 10:00,신흥동,0.08150114545330964
4,05-18 11:00,신흥동,0.08223966964205849
4,05-18 12:00,신흥동,0.08237182452567252
4,05-18 13:00,신흥동,0.08188860396722969
4,05-18 14:00,신흥동,0.08082293864922814
4,05-18 15:00,신흥동,0.07924745190199449
4,05-18 16:00,신흥동,0.07726951054373775
4,05-18 17:00,신흥동,0.07502390800932046
4,05-18 18:00,신흥동,0.07266367840042953
4,05-18 19:00,신흥동,0.07034966746444701
4,05-18 20:00,신흥동,0.06823957122257623
4,05-18 21:00,신흥동,0.06647718924660176
4,05-18 22:00,신흥동,0.06518262495571239
4,05-18 23:00,신흥동,0.06444410076696352
4,05-19 00:00,신흥동,0.06431194588334949
4,05-19 01:00,신흥동,0.06479516644179231
4,05-19 02:00,신흥동,0.06586083175979388
4,05-19 03:00,신흥동,0.06743631850702753
4,05-19 04:00,신흥동,0.06941425986528428
4,05-19 05:00,신흥동,0.07165986239970157
4,05-19 06:00,신흥동,0.0740200920085925
4,05-19 07:00,신흥동,0.07633410294457502
4,05-19 08:00,신흥동,0.07844419918644578
4,05-19 09:00,신흥동,0.08020658116242024
4,05-19 10:00,신흥동,0.08150114545330964
4,05-19 11:00,신흥동,0.08223966964205849
4,05-19 12:00,신흥동,0.08237182452567252
4,05-19 13:00,신흥동,0.08188860396722969
4,05-19 14:00,신흥동,0.08082293864922814
4,05-19 15:00,신흥동,0.07924745190199449
4,05-19 16:00,신흥동,0.07726951054373775
4,05-19 17:00,신흥동,0.07502390800932046
4,05-19 18:00,신흥동,0.07266367840042953
4,05-19 19:00,신흥동,0.07034966746444701
4,05-19 20:00,신흥동,0.06823957122257623
4,05-19 21:00,신흥동,0.06647718924660176
4,05-19 22:00,신흥동,0.06518262495571239
4,05-19 23:00,신흥동,0.06444410076696352
4,05-20 00:00,신흥동,0.06431194588334949
4,05-20 01:00,신흥동,0.06479516644179231
4,05-20 02:00,신흥동,0.06586083175979388
4,05-20 03:00,신흥동,0.06743631850702753
4,05-20 04:00,신흥동,0.06941425986528428
4,05-20 05:00,신흥동,0.07165986239970157
4,05-20 06:00,신흥동,0.0740200920085925
4,05-20 07:00,신흥동,0.07633410294457502
4,05-20 08:00,신흥동,0.07844419918644578
4,05-20 09:00,신흥동,0.08020658116242024
4,05-20 10:00,신흥동,0.08150114545330964
4,05-20 11:00,신흥동,0.08223966964205849
4,05-20 12:00,신흥동,0.08237182452567252
4,05-20 13:00,신흥동,0.08188860396722969
4,05-20 14:00,신흥동,0.08082293864922814
4,05-20 15:00,신흥동,0.07924745190199449
4,05-20 16:00,신흥동,0.07726951054373775
4,05-20 17:00,신흥동,0.07502390800932046
4,05-20 18:00,신흥동,0.07266367840042953
4,05-20 19:00,신흥동,0.07034966746444701
4,05-20 20:00,신흥동,0.06823957122257623
4,05-20 21:00,신흥동,0.06647718924660176
4,05-20 22:00,신흥동,0.06518262495571239
4,05-20 23:00,신흥동,0.06444410076696352
4,05-23 00:00,신흥동,0.07302183491562587
4,05-23 01:00,신흥동,0.0735050554740687
4,05-23 02:00,신흥동,0.07457072079207025
4,05-23 03:00,신흥동,0.0761462075393039
4,05-23 04:00,신흥동,0.07812414889756066
4,05-23 05:00,신흥동,0.08036975143197794
4,05-23 06:00,신흥동,0.08272998104086887
4,05-23 07:00,신흥동,0.08504399197685139
4,05-23 08:00,신흥동,0.08715408821872216
4,05-23 09:00,신흥동,0.08891647019469662
4,05-23 10:00,신흥동,0.09021103448558601
4,05-23 11:00,신흥동,0.09094955867433487
4,05-23 12:00,신흥동,0.09108171355794889
4,05-23 13:00,신흥동,0.09059849299950606
4,05-23 14:00,신흥동,0.08953282768150451
4,05-23 15:00,신흥동,0.08795734093427086
4,05-23 16:00,신흥동,0.08597939957601412
4,05-23 17:00,신흥동,0.08373379704159684
4,05-23 18:00,신흥동,0.0813735674327059
4,05-23 19:00,신흥동,0.07905955649672339
4,05-23 20:00,신흥동,0.07694946025485261
4,05-23 21:00,신흥동,0.07518707827887815
4,05-23 22:00,신흥동,0.07389251398798877
4,05-23 23:00,신흥동,0.0731539897992399
4,05-24 00:00,신흥동,0.07302183491562587
4,05-24 01:00,신흥동,0.0735050554740687
4,05-24 02:00,신흥동,0.07457072079207025
4,05-24 03:00,신흥동,0.0761462075393039
4,05-24 04:00,신흥동,0.07812414889756066
4,05-24 05:00,신흥동,0.08036975143197794
4,05-24 06:00,신흥동,0.08272998104086887
4,05-24 07:00,신흥동,0.08504399197685139
4,05-24 08:00,신흥동,0.08715408821872216
4,05-24 09:00,신흥동,0.08891647019469662
4,05-24 10:00,신흥동,0.09021103448558601
4,05-24 11:00,신흥동,0.09094955867433487
4,05-24 12:00,신흥동,0.09108171355794889
4,05-24 13:00,신흥동,0.09059849299950606
4,05-24 14:00,신흥동,0.08953282768150451
4,05-24 15:00,신흥동,0.08795734093427086
4,05-24 16:00,신흥동,0.08597939957601412
4,05-24 17:00,신흥동,0.08373379704159684
4,05-24 18:00,신흥동,0.0813735674327059
4,05-24 19:00,신흥동,0.07905955649672339
4,05-24 20:00,신흥동,0.07694946025485261
4,05-24 21:00,신흥동,0.07518707827887815
4,05-24 22:00,신흥동,0.07389251398798877
4,05-24 23:00,신흥동,0.0731539897992399
4,05-25 00:00,신흥동,0.07302183491562587
4,05-25 01:00,신흥동,0.0735050554740687
4,05-25 02:00,신흥동,0.07457072079207025
4,05-25 03:00,신흥동,0.0761462075393039
4,05-25 04:00,신흥동,0.07812414889756066
4,05-25 05:00,신흥동,0.08036975143197794
4,05-25 06:00,신흥동,0.08272998104086887
4,05-25 07:00,신흥동,0.08504399197685139
4,05-25 08:00,신흥동,0.08715408821872216
4,05-25 09:00,신흥동,0.08891647019469662
4,05-25 10:00,신흥동,0.09021103448558601
4,05-25 11:00,신흥동,0.09094955867433487
4,05-25 12:00,신흥동,0.09108171355794889
4,05-25 13:00,신흥동,0.09059849299950606
4,05-25 14:00,신흥동,0.08953282768150451
4,05-25 15:00,신흥동,0.08795734093427086
4,05-25 16:00,신흥동,0.08597939957601412
4,05-25 17:00,신흥동,0.08373379704159684
4,05-25 18:00,신흥동,0.0813735674327059
4,05-25 19:00,신흥동,0.07905955649672339
4,05-25 20:00,신흥동,0.07694946025485261
4,05-25 21:00,신흥동,0.07518707827887815
4,05-25 22:00,신흥동,0.07389251398798877
4,05-25 23:00,신흥동,0.0731539897992399
4,05-28 00:00,신흥동,0.07789852186978531
4,05-28 01:00,신흥동,0.07838174242822814
4,05-28 02:00,신흥동,0.07944740774622969
4,05-28 03:00,신흥동,0.08102289449346334
4,05-28 04:00,신흥동,0.08300083585172009
4,05-28 05:00,신흥동,0.08524643838613738
4,05-28 06:00,신흥동,0.08760666799502831
4,05-28 07:00,신흥동,0.08992067893101083
4,05-28 08:00,신흥동,0.09203077517288161
4,05-28 09:00,신흥동,0.09379315714885605
4,05-28 10:00,신흥동,0.09508772143974545
4,05-28 11:00,신흥동,0.0958262456284943
4,05-28 12:00,신흥동,0.09595840051210834
4,05-28 13:00,신흥동,0.0954751799536655
4,05-28 14:00,신흥동,0.09440951463566397
4,05-28 15:00,신흥동,0.09283402788843031
4,05-28 16:00,신흥동,0.09085608653017356
4,05-28 17:00,신흥동,0.08861048399575627
4,05-28 18:00,신흥동,0.08625025438686534
4,05-28 19:00,신흥동,0.08393624345088282
4,05-28 20:00,신흥동,0.08182614720901205
4,05-28 21:00,신흥동,0.08006376523303758
4,05-28 22:00,신흥동,0.0787692009421482
4,05-28 23:00,신흥동,0.07803067675339934
4,05-29 00:00,신흥동,0.07789852186978531
4,05-29 01:00,신흥동,0.07838174242822814
4,05-29 02:00,신흥동,0.07944740774622969
4,05-29 03:00,신흥동,0.08102289449346334
4,05-29 04:00,신흥동,0.08300083585172009
4,05-29 05:00,신흥동,0.08524643838613738
4,05-29 06:00,신흥동,0.08760666799502831
4,05-29 07:00,신흥동,0.08992067893101083
4,05-29 08:00,신흥동,0.09203077517288161
4,05-29 09:00,신흥동,0.09379315714885605
4,05-29 10:00,신흥동,0.09508772143974545
4,05-29 11:00,신흥동,0.0958262456284943
4,05-29 12:00,신흥동,0.09595840051210834
4,05-29 13:00,신흥동,0.0954751799536655
4,05-29 14:00,신흥동,0.09440951463566397
4,05-29 15:00,신흥동,0.09283402788843031
4,05-29 16:00,신흥동,0.09085608653017356
4,05-29 17:00,신흥동,0.08861048399575627
4,05-29 18:00,신흥동,0.08625025438686534
4,05-29 19:00,신흥동,0.08393624345088282
4,05-29 20:00,신흥동,0.08182614720901205
4,05-29 21:00,신흥동,0.08006376523303758
4,05-29 22:00,신흥동,0.0787692009421482
4,05-29 23:00,신흥동,0.07803067675339934
4,05-30 00:00,신흥동,0.07789852186978531
4,05-30 01:00,신흥동,0.07838174242822814
4,05-30 02:00,신흥동,0.07944740774622969
4,05-30 03:00,신흥동,0.08102289449346334
4,05-30 04:00,신흥동,0.08300083585172009
4,05-30 05:00,신흥동,0.08524643838613738
4,05-30 06:00,신흥동,0.08760666799502831
4,05-30 07:00,신흥동,0.08992067893101083
4,05-30 08:00,신흥동,0.09203077517288161
4,05-30 09:00,신흥동,0.09379315714885605
4,05-30 10:00,신흥동,0.09508772143974545
4,05-30 11:00,신흥동,0.0958262456284943
4,05-30 12:00,신흥동,0.09595840051210834
4,05-30 13:00,신흥동,0.0954751799536655
4,05-30 14:00,신흥동,0.09440951463566397
4,05-30 15:00,신흥동,0.09283402788843031
4,05-30 16:00,신흥동,0.09085608653017356
4,05-30 17:00,신흥동,0.08861048399575627
4,05-30 18:00,신흥동,0.08625025438686534
4,05-30 19:00,신흥동,0.08393624345088282
4,05-30 20:00,신흥동,0.08182614720901205
4,05-30 21:00,신흥동,0.08006376523303758
4,05-30 22:00,신흥동,0.0787692009421482
4,05-30 23:00,신흥동,0.07803067675339934
4,06-02 00:00,신흥동,0.06956130744320811
4,06-02 01:00,신흥동,0.07004452800165094
4,06-02 02:00,신흥동,0.07111019331965247
4,06-02 03:00,신흥동,0.07268568006688612
4,06-02 04:00,신흥동,0.07466362142514288
4,06-02 05:00,신흥동,0.07690922395956017
4,06-02 06:00,신흥동,0.0792694535684511
4,06-02 07:00,신흥동,0.08158346450443361
4,06-02 08:00,신흥동,0.08369356074630438
4,06-02 09:00,신흥동,0.08545594272227884
4,06-02 10:00,신흥동,0.08675050701316823
4,06-02 11:00,신흥동,0.08748903120191709
4,06-02 12:00,신흥동,0.08762118608553111
4,06-02 13:00,신흥동,0.08713796552708829
4,06-02 14:00,신흥동,0.08607230020908674
4,06-02 15:00,신흥동,0.08449681346185309
4,06-02 16:00,신흥동,0.08251887210359635
4,06-02 17:00,신흥동,0.08027326956917906
4,06-02 18:00,신흥동,0.07791303996028813
4,06-02 19:00,신흥동,0.07559902902430561
4,06-02 20:00,신흥동,0.07348893278243483
4,06-02 21:00,신흥동,0.07172655080646037
4,06-02 22:00,신흥동,0.07043198651557099
4,06-02 23:00,신흥동,0.06969346232682212
4,06-03 00:00,신흥동,0.06956130744320811
4,06-03 01:00,신흥동,0.07004452800165094
4,06-03 02:00,신흥동,0.07111019331965247
4,06-03 03:00,신흥동,0.07268568006688612
4,06-03 04:00,신흥동,0.07466362142514288
4,06-03 05:00,신흥동,0.07690922395956017
4,06-03 06:00,신흥동,0.0792694535684511
4,06-03 07:00,신흥동,0.08158346450443361
4,06-03 08:00,신흥동,0.08369356074630438
4,06-03 09:00,신흥동,0.08545594272227884
4,06-03 10:00,신흥동,0.08675050701316823
4,06-03 11:00,신흥동,0.08748903120191709
4,06-03 12:00,신흥동,0.08762118608553111
4,06-03 13:00,신흥동,0.08713796552708829
4,06-03 14:00,신흥동,0.08607230020908674
4,06-03 15:00,신흥동,0.08449681346185309
4,06-03 16:00,신흥동,0.08251887210359635
4,06-03 17:00,신흥동,0.08027326956917906
4,06-03 18:00,신흥동,0.07791303996028813
4,06-03 19:00,신흥동,0.07559902902430561
4,06-03 20:00,신흥동,0.07348893278243483
4,06-03 21:00,신흥동,0.07172655080646037
4,06-03 22:00,신흥동,0.07043198651557099
4,06-03 23:00,신흥동,0.06969346232682212
4,06-04 00:00,신흥동,0.06956130744320811
4,06-04 01:00,신흥동,0.07004452800165094
4,06-04 02:00,신흥동,0.07111019331965247
4,06-04 03:00,신흥동,0.07268568006688612
4,06-04 04:00,신흥동,0.07466362142514288
4,06-04 05:00,신흥동,0.07690922395956017
4,06-04 06:00,신흥동,0.0792694535684511
4,06-04 07:00,신흥동,0.08158346450443361
4,06-04 08:00,신흥동,0.08369356074630438
4,06-04 09:00,신흥동,0.08545594272227884
4,06-04 10:00,신흥동,0.08675050701316823
4,06-04 11:00,신흥동,0.08748903120191709
4,06-04 12:00,신흥동,0.08762118608553111
4,06-04 13:00,신흥동,0.08713796552708829
4,06-04 14:00,신흥동,0.08607230020908674
4,06-04 15:00,신흥동,0.08449681346185309
4,06-04 16:00,신흥동,0.08251887210359635
4,06-04 17:00,신흥동,0.08027326956917906
4,06-04 18:00,신흥동,0.07791303996028813
4,06-04 19:00,신흥동,0.07559902902430561
4,06-04 20:00,신흥동,0.07348893278243483
4,06-04 21:00,신흥동,0.07172655080646037
4,06-04 22:00,신흥동,0.07043198651557099
4,06-04 23:00,신흥동,0.06969346232682212
4,06-07 00:00,신흥동,0.06654977842319114
4,06-07 01:00,신흥동,0.06703299898163396
4,06-07 02:00,신흥동,0.0680986642996355
4,06-07 03:00,신흥동,0.06967415104686918
4,06-07 04:00,신흥동,0.07165209240512592
4,06-07 05:00,신흥동,0.07389769493954321
4,06-07 06:00,신흥동,0.07625792454843415
4,06-07 07:00,신흥동,0.07857193548441666
4,06-07 08:00,신흥동,0.08068203172628743
4,06-07 09:00,신흥동,0.08244441370226188
4,06-07 10:00,신흥동,0.08373897799315128
4,06-07 11:00,신흥동,0.08447750218190014
4,06-07 12:00,신흥동,0.08460965706551417
4,06-07 13:00,신흥동,0.08412643650707133
4,06-07 14:00,신흥동,0.0830607711890698
4,06-07 15:00,신흥동,0.08148528444183614
4,06-07 16:00,신흥동,0.07950734308357939
4,06-07 17:00,신흥동,0.0772617405491621
4,06-07 18:00,신흥동,0.07490151094027117
4,06-07 19:00,신흥동,0.07258750000428865
4,06-07 20:00,신흥동,0.07047740376241787
4,06-07 21:00,신흥동,0.06871502178644341
4,06-07 22:00,신흥동,0.06742045749555402
4,06-07 23:00,신흥동,0.06668193330680515
4,06-08 00:00,신흥동,0.06654977842319114
4,06-08 01:00,신흥동,0.06703299898163396
4,06-08 02:00,신흥동,0.0680986642996355
4,06-08 03:00,신흥동,0.06967415104686918
4,06-08 04:00,신흥동,0.07165209240512592
4,06-08 05:00,신흥동,0.07389769493954321
4,06-08 06:00,신흥동,0.07625792454843415
4,06-08 07:00,신흥동,0.07857193548441666
4,06-08 08:00,신흥동,0.08068203172628743
4,06-08 09:00,신흥동,0.08244441370226188
4,06-08 10:00,신흥동,0.08373897799315128
4,06-08 11:00,신흥동,0.08447750218190014
4,06-08 12:00,신흥동,0.08460965706551417
4,06-08 13:00,신흥동,0.08412643650707133
4,06-08 14:00,신흥동,0.0830607711890698
4,06-08 15:00,신흥동,0.08148528444183614
4,06-08 16:00,신흥동,0.07950734308357939
4,06-08 17:00,신흥동,0.0772617405491621
4,06-08 18:00,신흥동,0.07490151094027117
4,06-08 19:00,신흥동,0.07258750000428865
4,06-08 20:00,신흥동,0.07047740376241787
4,06-08 21:00,신흥동,0.06871502178644341
4,06-08 22:00,신흥동,0.06742045749555402
4,06-08 23:00,신흥동,0.06668193330680515
4,06-09 00:00,신흥동,0.06654977842319114
4,06-09 01:00,신흥동,0.06703299898163396
4,06-09 02:00,신흥동,0.0680986642996355
4,06-09 03:00,신흥동,0.06967415104686918
4,06-09 04:00,신흥동,0.07165209240512592
4,06-09 05:00,신흥동,0.07389769493954321
4,06-09 06:00,신흥동,0.07625792454843415
4,06-09 07:00,신흥동,0.07857193548441666
4,06-09 08:00,신흥동,0.08068203172628743
4,06-09 09:00,신흥동,0.08244441370226188
4,06-09 10:00,신흥동,0.08373897799315128
4,06-09 11:00,신흥동,0.08447750218190014
4,06-09 12:00,신흥동,0.08460965706551417
4,06-09 13:00,신흥동,0.08412643650707133
4,06-09 14:00,신흥동,0.0830607711890698
4,06-09 15:00,신흥동,0.08148528444183614
4,06-09 16:00,신흥동,0.07950734308357939
4,06-09 17:00,신흥동,0.0772617405491621
4,06-09 18:00,신흥동,0.07490151094027117
4,06-09 19:00,신흥동,0.07258750000428865
4,06-09 20:00,신흥동,0.07047740376241787
4,06-09 21:00,신흥동,0.06871502178644341
4,06-09 22:00,신흥동,0.06742045749555402
4,06-09 23:00,신흥동,0.06668193330680515
4,06-12 00:00,신흥동,0.06569172230352037
4,06-12 01:00,신흥동,0.0661749428619632
4,06-12 02:00,신흥동,0.06724060817996473
4,06-12 03:00,신흥동,0.06881609492719841
4,06-12 04:00,신흥동,0.07079403628545515
4,06-12 05:00,신흥동,0.07303963881987244
4,06-12 06:00,신흥동,0.07539986842876338
4,06-12 07:00,신흥동,0.0777138793647459
4,06-12 08:00,신흥동,0.07982397560661667
4,06-12 09:00,신흥동,0.08158635758259111
4,06-12 10:00,신흥동,0.0828809218734805
4,06-12 11:00,신흥동,0.08361944606222937
4,06-12 12:00,신흥동,0.0837516009458434
4,06-12 13:00,신흥동,0.08326838038740057
4,06-12 14:00,신흥동,0.08220271506939902
4,06-12 15:00,신흥동,0.08062722832216537
4,06-12 16:00,신흥동,0.07864928696390863
4,06-12 17:00,신흥동,0.07640368442949133
4,06-12 18:00,신흥동,0.0740434548206004
4,06-12 19:00,신흥동,0.07172944388461787
4,06-12 20:00,신흥동,0.06961934764274709
4,06-12 21:00,신흥동,0.06785696566677264
4,06-12 22:00,신흥동,0.06656240137588325
4,06-12 23:00,신흥동,0.06582387718713438
4,06-13 00:00,신흥동,0.06569172230352037
4,06-13 01:00,신흥동,0.0661749428619632
4,06-13 02:00,신흥동,0.06724060817996473
4,06-13 03:00,신흥동,0.06881609492719841
4,06-13 04:00,신흥동,0.07079403628545515
4,06-13 05:00,신흥동,0.07303963881987244
4,06-13 06:00,신흥동,0.07539986842876338
4,06-13 07:00,신흥동,0.0777138793647459
4,06-13 08:00,신흥동,0.07982397560661667
4,06-13 09:00,신흥동,0.08158635758259111
4,06-13 10:00,신흥동,0.0828809218734805
4,06-13 11:00,신흥동,0.08361944606222937
4,06-13 12:00,신흥동,0.0837516009458434
4,06-13 13:00,신흥동,0.08326838038740057
4,06-13 14:00,신흥동,0.08220271506939902
4,06-13 15:00,신흥동,0.08062722832216537
4,06-13 16:00,신흥동,0.07864928696390863
4,06-13 17:00,신흥동,0.07640368442949133
4,06-13 18:00,신흥동,0.0740434548206004
